DATE,Revenue,Profit_Before_Tax,Net_Profit,Profit_Margin,Customer_Loans,Loans_from_Other_Organizations,Number_of_Customers,Customer_Classification
21/06/2021,19839,7937,849,4.279449569,38055,14775,9545,Retail
22/06/2021,15789,6650,4627,29.30521249,30551,17343,7764,Corporate
23/06/2021,49351,6014,2453,4.970517315,34375,13111,8006,Retail
24/06/2021,45265,8627,2651,5.856622114,35295,3662,8459,Corporate
25/06/2021,24848,3726,874,3.517385705,17380,6139,6583,Retail
28/06/2021,18983,8409,6623,34.88911131,28257,15293,2327,SME
29/06/2021,15005,9726,529,3.525491503,18610,19895,3787,SME
30/06/2021,42904,6757,1146,2.67107962,12386,6229,1467,Retail
1/7/2021,24804,4905,2913,11.74407354,14063,11154,1669,Retail
2/7/2021,24389,8066,702,2.878346796,9856,9845,4229,Retail
5/7/2021,12258,5767,5210,42.50285528,27382,17495,8466,Corporate
6/7/2021,24728,7035,5842,23.62504044,36400,2510,4508,Retail
7/7/2021,34987,1957,4054,11.58716095,8791,17987,3589,SME
8/7/2021,21429,8691,5775,26.94946101,23631,19211,5018,SME
9/7/2021,43187,7523,2912,6.742769815,29294,6041,9530,Retail
12/7/2021,42296,2209,2486,5.877624362,37343,2606,9265,SME
13/07/2021,49262,3833,2986,6.061467257,17823,13670,9186,SME
14/07/2021,10972,6224,3336,30.40466642,7755,9306,7506,SME
15/07/2021,42185,6899,3797,9.000829679,12559,4919,2245,Corporate
16/07/2021,28733,8716,7482,26.03974524,11904,3950,8436,SME
19/07/2021,13920,5360,2027,14.56178161,27130,12079,7864,Retail
20/07/2021,37962,1319,5869,15.46019704,34030,15785,1225,SME
21/07/2021,29198,7118,3022,10.35002397,28390,8748,6175,Corporate
22/07/2021,10746,6865,5141,47.84105714,20899,6836,2065,Corporate
23/07/2021,10968,9276,5571,50.79321663,18739,1559,3423,Retail
26/07/2021,41734,9635,6147,14.72899794,28675,18716,6274,Corporate
27/07/2021,28896,4111,8301,28.72715947,30665,5766,4465,Retail
28/07/2021,37893,7610,2953,7.792996068,31651,5087,3435,Retail
29/07/2021,23842,8383,1615,6.773760591,27751,16325,3497,SME
30/07/2021,15066,7452,6470,42.94437807,23246,7636,5717,Corporate
2/8/2021,11935,1560,5246,43.95475492,38703,16491,9790,SME
3/8/2021,16013,2027,2816,17.58571161,21436,3710,9957,Corporate
4/8/2021,14952,3058,2212,14.79400749,33754,11107,2387,Corporate
5/8/2021,40692,7432,7402,18.19030768,22254,7328,7405,Retail
6/8/2021,17555,5009,2550,14.52577613,18716,17059,9861,SME
9/8/2021,47871,8278,8907,18.60625431,9185,5940,4928,Retail
10/8/2021,45864,5321,5853,12.76164312,28951,6428,8825,SME
11/8/2021,40504,4276,1746,4.310685364,12348,1817,8971,Retail
12/8/2021,24473,9756,2737,11.18375352,16475,7520,2835,Retail
13/08/2021,23640,3538,1203,5.088832487,17406,18595,6555,Retail
16/08/2021,48895,6811,4844,9.90694345,28855,12939,3744,Corporate
17/08/2021,40483,3396,4300,10.62174246,23045,10798,7494,Corporate
18/08/2021,33254,7929,6987,21.01100619,22371,14148,9852,SME
19/08/2021,16094,1013,2931,18.21175593,26223,10815,7311,SME
20/08/2021,24039,4862,5439,22.62573318,10732,3456,9138,Retail
23/08/2021,30715,4316,7160,23.31108579,38189,3651,1495,Retail
24/08/2021,15144,8101,2473,16.32989963,36321,17530,9677,SME
25/08/2021,30052,8512,1183,3.936510049,11850,16920,5778,Corporate
26/08/2021,32179,7558,4670,14.51257031,25728,19153,8506,Retail
27/08/2021,47408,5739,4684,9.880188998,12579,10648,5794,Retail
30/08/2021,23090,8200,2547,11.03074924,6309,10151,3572,Corporate
31/08/2021,43628,8719,7357,16.86302375,20242,11625,8517,Corporate
1/9/2021,48949,6870,5530,11.29747288,21257,4764,8552,Retail
6/9/2021,39522,9532,1854,4.691058145,19155,15363,9646,Retail
7/9/2021,27463,1730,1087,3.958052653,10696,9205,2898,Corporate
8/9/2021,15994,6545,3032,18.95710892,32099,2142,8443,SME
9/9/2021,20787,5319,7910,38.05262905,21629,16026,9334,Corporate
10/9/2021,26359,2288,1006,3.816533252,21360,14548,9253,Corporate
13/09/2021,15349,5529,528,3.439963516,19686,3842,5381,Retail
14/09/2021,23102,8553,2459,10.64410008,33681,17122,6141,Retail
15/09/2021,42859,2232,3258,7.601670594,25736,4982,8738,Retail
16/09/2021,18689,6204,1910,10.21991546,36933,13263,8935,Retail
17/09/2021,20830,6768,2775,13.32213154,27411,10873,1920,Retail
20/09/2021,47738,3340,7676,16.07943357,6256,13373,8788,Corporate
21/09/2021,24494,2723,1020,4.164285131,10271,1928,1627,Retail
22/09/2021,25707,9427,8971,34.89710974,31567,19776,5646,SME
23/09/2021,22339,5204,7409,33.16621156,30022,1711,5677,Retail
24/09/2021,33044,4737,744,2.251543397,9542,4803,3641,SME
27/09/2021,43670,6886,8462,19.37714678,17496,8254,6768,SME
28/09/2021,42553,3866,6799,15.9777219,25146,1269,3222,SME
29/09/2021,45495,1302,8586,18.87240356,26503,5717,2375,SME
30/09/2021,20732,9322,4371,21.08334941,25437,13975,4947,Corporate
1/10/2021,49323,4233,1158,2.347789064,14549,11526,7750,Corporate
4/10/2021,49168,5572,6157,12.52237227,13284,3946,9162,SME
5/10/2021,20058,5698,4212,20.9991026,22702,2519,5693,Retail
6/10/2021,12781,8849,1952,15.27267037,30510,4609,1303,Corporate
7/10/2021,10846,2434,7277,67.09385949,8451,16847,7774,Retail
8/10/2021,11152,4528,8647,77.53766141,22639,1237,2842,SME
11/10/2021,29712,1411,8297,27.92474421,27301,12341,4066,Corporate
12/10/2021,16240,8318,3439,21.17610837,11524,5387,1879,SME
13/10/2021,26139,4288,3566,13.64244998,13345,3691,8826,Corporate
14/10/2021,32557,9556,2602,7.992136868,24213,6965,9730,SME
15/10/2021,31177,6972,2313,7.418930622,16166,13156,4048,Retail
18/10/2021,19502,8413,7322,37.54486719,38201,15024,4194,SME
19/10/2021,37410,8415,5035,13.45896819,28540,9720,3142,Corporate
20/10/2021,47482,7890,7380,15.54273198,5608,8612,7381,SME
21/10/2021,34592,5316,6047,17.48092044,34537,15885,3348,Retail
22/10/2021,36487,9129,7640,20.93896456,27988,11285,7005,Retail
25/10/2021,20249,9261,8835,43.63178429,21183,8541,3883,Retail
26/10/2021,28313,2196,5867,20.72192986,20141,12513,8190,Retail
27/10/2021,33258,2649,2173,6.533766312,39832,3978,4056,Retail
28/10/2021,35676,2784,4065,11.3942146,34394,19156,6499,Corporate
29/10/2021,15351,9684,1649,10.74197121,29349,4847,6860,Corporate
1/11/2021,36524,7266,8119,22.22921914,29727,17762,2135,Corporate
2/11/2021,28166,4440,6427,22.81829156,8732,5575,4297,SME
3/11/2021,38059,6498,3159,8.300270632,26335,17969,1119,Retail
4/11/2021,20091,1414,8151,40.57040466,20019,13234,5574,Corporate
5/11/2021,38825,9480,5901,15.19896974,18815,1263,7800,Corporate
8/11/2021,16100,2365,7000,43.47826087,11301,10615,2679,Retail
9/11/2021,32639,4957,2365,7.24593278,9073,3812,9111,SME
10/11/2021,32092,9020,4876,15.19381777,25338,17927,3206,Retail
11/11/2021,27944,6457,5068,18.13627255,20747,17867,9448,Retail
12/11/2021,30229,4217,6917,22.88200073,34777,9419,1938,SME
15/11/2021,23346,8499,1331,5.701190782,8784,9934,4707,SME
16/11/2021,26460,5498,2350,8.88133031,18530,4323,1016,Retail
17/11/2021,13627,7009,3820,28.03258237,8274,8487,1727,SME
18/11/2021,19019,5922,779,4.095904096,34520,10246,9063,Corporate
19/11/2021,46117,8522,5950,12.90196674,35298,18437,3734,Corporate
22/11/2021,17665,9563,7385,41.80583074,8087,9353,1448,Corporate
23/11/2021,49422,5031,921,1.863542552,24098,18998,3551,Corporate
24/11/2021,16508,6097,4218,25.55124788,27458,4685,3666,Corporate
25/11/2021,27932,6683,3026,10.83345267,8350,4305,8022,Corporate
26/11/2021,21120,6796,4593,21.74715909,34840,12126,1256,Retail
29/11/2021,11660,1688,3388,29.05660377,31005,13796,4905,Retail
30/11/2021,41391,9417,5055,12.21279988,29709,11315,3715,SME
1/12/2021,40227,5491,4243,10.54764213,31289,14018,2570,Retail
2/12/2021,16741,5513,8345,49.84767935,25984,2233,1534,Retail
3/12/2021,12863,9158,4861,37.79056208,39067,19140,9114,Corporate
6/12/2021,12042,3719,3241,26.91413386,39851,9360,4052,SME
7/12/2021,42836,6335,6605,15.41927351,26011,16651,4699,SME
8/12/2021,31705,4903,2364,7.456237187,30939,15899,5256,SME
9/12/2021,34480,4605,7614,22.08236659,20134,16761,6017,SME
10/12/2021,48858,1666,2164,4.429162061,5491,10906,9566,Corporate
13/12/2021,30955,8396,4757,15.36746891,13284,17285,8706,Corporate
14/12/2021,44064,3542,1617,3.669662309,29959,7988,4205,Retail
15/12/2021,11762,7153,1522,12.93997619,20239,5693,7575,SME
16/12/2021,33702,1835,1477,4.382529227,5265,19670,5524,Retail
17/12/2021,15245,8425,4927,32.31879305,34575,7661,7253,Retail
20/12/2021,27436,8714,5957,21.71234874,11451,1810,5123,Corporate
21/12/2021,22572,1993,5433,24.06964381,38457,5740,4458,Corporate
22/12/2021,45441,8087,6390,14.06219053,13256,4242,8746,Retail
23/12/2021,17013,3058,8255,48.52171869,13022,3809,6918,Retail
24/12/2021,20841,2273,3931,18.86185884,9579,18688,6423,SME
27/12/2021,27541,4718,7040,25.56188955,7932,8833,9671,Corporate
28/12/2021,31923,1517,8394,26.29452119,12089,18319,4940,Retail
29/12/2021,32499,3346,4653,14.31736361,34365,3883,9932,Retail
30/12/2021,34031,9390,6186,18.177544,24032,13003,3890,Corporate
31/12/2021,26309,8273,3113,11.83245277,20588,3815,3409,SME
4/1/2022,40013,2702,6407,16.012296,28214,5948,4874,Corporate
5/1/2022,17452,3565,6687,38.31652533,5304,15002,6694,Corporate
6/1/2022,43767,6436,7869,17.97929947,22326,11542,8147,Retail
7/1/2022,28855,3718,8600,29.80419338,17432,8096,1284,Retail
10/1/2022,42873,5667,5359,12.49970844,23040,12906,8372,SME
11/1/2022,24445,9200,4550,18.61321334,25361,11219,8355,Corporate
12/1/2022,40624,6311,3396,8.35959039,20352,18515,1714,Retail
13/01/2022,22548,8377,1722,7.637040979,34150,1428,1904,Retail
14/01/2022,45200,9567,1635,3.617256637,22940,4090,6762,Retail
17/01/2022,34843,2622,6554,18.81009098,8168,5080,5157,Corporate
18/01/2022,27348,3548,5213,19.06172298,39319,8226,6790,Corporate
19/01/2022,34346,4934,7745,22.54993303,35316,13114,7258,Retail
20/01/2022,42271,5102,1269,3.002058149,39383,4343,8017,Corporate
21/01/2022,33025,8190,2978,9.017411052,27347,6902,1203,Corporate
24/01/2022,35308,3058,3881,10.99184321,12325,11065,3833,SME
25/01/2022,35670,5764,5138,14.40426128,10779,19666,6525,SME
26/01/2022,37384,6203,2850,7.623582281,36847,1818,7352,SME
27/01/2022,21506,7515,5224,24.29089556,30148,2980,3488,SME
28/01/2022,12273,5275,7900,64.36893995,8050,15602,1594,SME
7/2/2022,45396,7387,5261,11.5891268,32100,9428,6804,Retail
8/2/2022,28270,4678,7662,27.10293597,17595,11986,6995,Corporate
9/2/2022,17428,5222,5349,30.6919899,10845,2988,7572,SME
10/2/2022,39691,9239,2524,6.359124235,38898,17138,6961,SME
11/2/2022,28767,1954,8373,29.1062676,38277,9164,6607,Retail
14/02/2022,13961,5958,5898,42.24625743,19728,8862,1229,Corporate
15/02/2022,22560,2160,5425,24.04698582,19560,13215,8215,Retail
16/02/2022,12050,2677,2993,24.83817427,39829,19868,3160,Corporate
17/02/2022,28720,6414,6620,23.05013928,8287,2774,2365,SME
18/02/2022,24231,9870,2651,10.94053073,28685,3352,8763,Retail
21/02/2022,13773,1810,8228,59.74007115,15376,17310,9828,Corporate
22/02/2022,34961,5902,8784,25.12513944,14254,9480,4264,Retail
23/02/2022,21556,9629,3649,16.92800148,5315,8243,7190,Retail
24/02/2022,46697,2390,3449,7.385913442,5020,17584,6068,Corporate
25/02/2022,43032,2650,826,1.919501766,13234,8494,8323,Retail
28/02/2022,10163,2441,1849,18.19344682,25510,11686,5195,Retail
1/3/2022,15310,9280,5810,37.94905291,10845,1291,4532,Retail
2/3/2022,15999,4797,8354,52.21576349,24567,2692,6644,SME
3/3/2022,45764,7397,8345,18.23485709,23876,17234,5118,Corporate
4/3/2022,26362,6774,8735,33.13481526,16515,12967,2121,Corporate
7/3/2022,46481,3129,1823,3.922032659,26043,8890,2740,Corporate
8/3/2022,36461,1959,2423,6.645456789,25704,19454,8870,Corporate
9/3/2022,45075,6516,8709,19.32113145,24361,13138,9710,Corporate
10/3/2022,10259,1550,8739,85.18374111,16702,7713,7123,Corporate
11/3/2022,15236,7621,5824,38.22525597,16712,5203,8820,Retail
14/03/2022,39038,9019,771,1.974998719,39001,5921,9021,Corporate
15/03/2022,15353,6663,8133,52.97336026,8258,14358,2581,Retail
16/03/2022,28565,6097,2815,9.854717311,27645,14955,2198,SME
17/03/2022,37731,5964,6429,17.03903952,11489,2286,6200,SME
18/03/2022,38499,2867,8794,22.84215174,37847,14187,7045,Corporate
21/03/2022,25198,7151,8543,33.9034844,12639,9932,1669,Retail
22/03/2022,27054,2093,6583,24.33281585,26122,4280,2206,SME
23/03/2022,27625,1333,2341,8.474208145,12845,18443,4749,Retail
24/03/2022,24215,4554,8036,33.18604171,36278,2234,9284,SME
25/03/2022,27036,1430,2117,7.83030034,13025,11538,4630,Retail
28/03/2022,22528,6152,5876,26.08309659,37818,18769,8632,SME
29/03/2022,23211,9204,6214,26.77178924,18014,16471,1137,Corporate
30/03/2022,47068,6213,2501,5.31358885,34851,4562,4993,Corporate
31/03/2022,25983,8242,515,1.982065196,39435,8894,1225,SME
1/4/2022,31194,8146,7128,22.85054818,20498,7111,7680,Corporate
4/4/2022,38341,7985,851,2.219556089,13677,12902,5311,SME
5/4/2022,47102,3353,4277,9.08029383,33934,2124,6757,SME
6/4/2022,45571,6139,2818,6.183757214,7599,2196,6228,Retail
7/4/2022,34619,4286,2596,7.49877235,27069,15222,8508,SME
8/4/2022,43479,6052,8054,18.52388509,17163,12109,4517,Retail
12/4/2022,35139,2522,1416,4.029710578,37371,4341,7427,SME
13/04/2022,27058,5282,2172,8.027200828,34327,19587,4627,Retail
14/04/2022,42670,4324,8746,20.49683618,25972,18911,6616,SME
15/04/2022,26386,6776,4198,15.90995225,6743,11095,1460,Retail
18/04/2022,34230,3834,5195,15.17674554,11795,10941,1993,Corporate
19/04/2022,13340,1078,1610,12.06896552,9531,7577,5785,SME
20/04/2022,11600,1774,8781,75.69827586,23259,12562,9365,SME
21/04/2022,47758,8023,2909,6.091126094,30563,15561,2486,Retail
22/04/2022,28179,3243,8499,30.16075801,27218,4300,1599,Corporate
25/04/2022,25757,4142,6337,24.60302054,28497,2431,1201,Corporate
26/04/2022,39566,9054,4515,11.41131274,6161,15263,2538,Corporate
27/04/2022,44778,4805,1794,4.00643173,24580,11954,2393,Retail
28/04/2022,14227,4251,5292,37.19687917,9471,7486,7116,Retail
29/04/2022,47690,5955,4252,8.915915286,15619,5253,6798,Corporate
4/5/2022,43749,2562,2218,5.069830168,7713,7396,3643,Retail
5/5/2022,13764,8913,4164,30.25283348,20772,19200,6970,Corporate
6/5/2022,13642,8995,3788,27.76718956,27739,16593,4284,Retail
9/5/2022,30590,8856,7731,25.27296502,34635,12953,7208,SME
10/5/2022,32098,4389,1638,5.10312169,32222,12479,2626,Retail
11/5/2022,40288,4772,2258,5.604646545,34533,7047,6596,Retail
12/5/2022,20553,5601,6581,32.0196565,16302,10536,7270,Retail
13/05/2022,39985,5187,5217,13.04739277,30117,4770,1317,Corporate
16/05/2022,17658,7829,8495,48.10850606,10170,6573,8993,Retail
17/05/2022,30549,1113,1250,4.091786965,34807,9337,3059,Corporate
18/05/2022,37869,5494,2933,7.745121339,25126,1767,2424,SME
19/05/2022,26877,3884,6156,22.904342,7665,2535,1565,Corporate
20/05/2022,21253,6546,6597,31.04032372,38294,10571,3200,Corporate
23/05/2022,15400,1820,5851,37.99350649,23791,10908,5655,SME
24/05/2022,47220,9312,2783,5.893689115,13324,2922,3867,SME
25/05/2022,20940,6042,8822,42.12989494,29123,4250,4409,Corporate
26/05/2022,10889,7001,940,8.632564974,30908,7699,8076,SME
27/05/2022,40141,9133,3580,8.918562069,18846,19318,1656,Corporate
30/05/2022,19740,7615,5894,29.85815603,21902,14640,7292,Corporate
31/05/2022,22998,8125,2387,10.37916341,28338,2394,8118,Retail
1/6/2022,43905,3904,8380,19.08666439,13861,13567,3914,SME
2/6/2022,28993,5695,5295,18.26302901,21005,15284,6494,SME
3/6/2022,13187,8230,8914,67.59687571,22408,2333,7997,Retail
6/6/2022,11713,7750,1187,10.1340391,13890,14946,5050,Corporate
7/6/2022,10075,6216,7641,75.84119107,12498,11869,1690,Retail
8/6/2022,29473,3005,3290,11.16275914,37556,8897,5270,SME
9/6/2022,38119,7661,1092,2.864713135,6453,8829,7720,SME
10/6/2022,16447,1695,6816,41.44220831,39211,15494,1783,SME
13/06/2022,10330,9603,8266,80.01936108,37513,17368,2919,Retail
14/06/2022,16772,4417,3096,18.45933699,19619,2643,7109,SME
15/06/2022,29701,7561,6401,21.55146291,29427,3228,4892,Corporate
16/06/2022,27254,1731,1637,6.006457768,39333,3141,8000,Corporate
17/06/2022,24768,9080,7012,28.31072351,8557,5130,1623,Corporate
20/06/2022,27956,2680,3603,12.88810989,18355,7485,9506,Retail
21/06/2022,48365,7479,2509,5.187635687,17859,15005,4570,Retail
22/06/2022,13527,8586,4164,30.78287869,11668,1071,4571,Corporate
23/06/2022,27344,2680,1686,6.165886483,38036,16874,2238,Corporate
24/06/2022,24144,9192,3921,16.24005964,39580,8279,1985,Corporate
27/06/2022,43800,9727,2322,5.301369863,14430,10040,8403,Retail
28/06/2022,45779,5852,7934,17.33109067,13615,15608,4143,SME
29/06/2022,37398,5718,7575,20.25509386,19816,17877,7913,Retail
30/06/2022,37749,1806,4972,13.17120983,24632,19561,3035,Corporate
